RIVER,CODE,LOCATION,STATE,T_MIN,T_MAX,T_AVG,DO_MIN,DO_MAX,DO_AVG,PH_MIN,PH_MAX,PH_AVG,COND_MIN,COND_MAX,COND_AVG,BOD_MIN,BOD_MAX,BOD_AVG,N_MIN,N_MAX,N_AVG,FC_MIN,FC_MAX,FC_AVG,TC_MIN,TC_MAX,TC_AVG
BEAS,1007,BEAS AT D/S ALAMPUR,HIMACHAL PRADESH,9.0,26.0,18.0,6.5,9.6,8.3,7.3,9.0,8.3,140.0,350.0,279.0,0.2,1.6,0.7,0.07,0.81,0.51,,,,,,
BEAS,1008,BEAS AT D/S DEHRAGOPIPUR,HIMACHAL PRADESH,12.0,25.0,18.0,6.7,9.6,8.2,7.4,8.9,8.3,141.0,368.0,257.0,0.4,4.0,1.0,0.11,1.8,0.65,,,,,,
BEAS,1009,BEAS AT D/S PONG DAM,HIMACHAL PRADESH,5.0,25.0,18.0,3.8,9.7,7.3,6.7,8.8,7.6,158.0,230.0,188.0,0.4,1.2,0.6,0.09,1.03,0.48,,,,,,
BEAS,2601,BEAS AT D/S MANALI,HIMACHAL PRADESH,2.0,12.0,7.0,6.6,9.7,8.6,7.1,8.7,7.7,53.0,123.0,83.0,0.1,0.8,0.2,0.04,1.45,0.55,17.0,110.0,45.0,70.0,350.0,187.0
BEAS,2602,BEAS AT U/S KULLU,HIMACHAL PRADESH,3.0,13.0,8.0,6.1,9.8,8.5,7.4,8.4,7.8,49.0,163.0,97.0,0.1,0.2,0.2,0.13,1.56,0.64,33.0,170.0,74.0,140.0,920.0,311.0
BEAS,2603,BEAS AT D/S PANDOH DAM,HIMACHAL PRADESH,6.0,26.0,14.0,7.3,9.9,8.8,7.6,8.3,7.9,65.0,155.0,109.0,0.1,0.2,0.1,0.23,1.49,0.88,23.0,70.0,41.0,110.0,280.0,185.0
BEAS,1693,BEAS AT TALWARA H/W,PUNJAB,12.0,25.0,19.0,7.4,7.8,7.6,7.0,7.5,7.2,273.0,286.0,280.0,0.3,0.6,0.5,1.1,1.6,1.33,11.0,90.0,60.0,50.0,500.0,215.0
BEAS,1694,BEAS AT U/S PATHANKOT,PUNJAB,13.0,25.0,19.0,6.8,7.8,7.3,7.1,7.6,7.3,258.0,302.0,274.0,0.7,0.8,0.8,0.9,1.8,1.35,100.0,130.0,113.0,500.0,500.0,500.0
BEAS,1695,BEAS AT D/S PATHANKOT,PUNJAB,11.0,25.0,19.0,6.4,7.6,7.0,6.9,7.6,7.3,308.0,513.0,411.0,1.0,1.4,1.2,1.4,2.5,1.88,120.0,170.0,143.0,500.0,700.0,575.0
BEAS,1010,"BEAS AT MIRTHAL BRIDGE, GURDASPUR",PUNJAB,13.0,25.0,19.0,6.7,7.4,7.1,7.1,7.5,7.3,252.0,326.0,286.0,0.6,1.0,0.8,1.4,2.9,2.13,110.0,130.0,123.0,500.0,700.0,550.0
BEAS,1294,BEAS AT 1KM.D/S OF EFFL. DIS. PT AT MUKERIAN,PUNJAB,13.0,25.0,19.0,6.8,7.2,7.0,7.0,7.6,7.3,275.0,338.0,304.0,1.1,1.2,1.2,1.8,3.0,2.45,300.0,800.0,600.0,900.0,1300.0,1100.0
BEAS,1011,BEAS AT G.T.RD UNDER BDG. NR KAPURTHALA,PUNJAB,9.0,25.0,18.0,7.2,7.5,7.3,7.0,7.4,7.3,268.0,342.0,296.0,0.4,1.2,0.8,1.0,3.5,2.43,120.0,700.0,413.0,500.0,1200.0,875.0
BEAS,1696,BEAS AT U/S GOINDWAL,PUNJAB,10.0,25.0,18.0,6.6,7.4,7.1,7.0,7.6,7.2,280.0,331.0,301.0,0.5,1.0,0.7,1.8,3.4,2.8,130.0,600.0,360.0,600.0,1100.0,850.0
BEAS,1012,BEAS AT 100M D/S INDUST. DISCH. GOINDWAL,PUNJAB,9.0,25.0,18.0,6.8,7.4,7.2,7.2,7.5,7.4,272.0,356.0,302.0,0.6,1.4,0.9,1.9,5.1,3.5,210.0,900.0,578.0,900.0,1300.0,1100.0
BEAS,1697,"BEAS AT HARIKE,",PUNJAB,13.0,25.0,20.0,7.0,7.8,7.5,7.0,7.5,7.2,265.0,340.0,292.0,0.3,1.0,0.6,1.4,3.0,2.25,100.0,130.0,113.0,500.0,800.0,600.0
GANGA,1491,BHAGIRATHI AT GANGOTRI,UTTARAKHAND,8.0,8.0,8.0,8.6,8.6,8.6,8.4,8.4,8.4,94.0,94.0,94.0,,,,,,,,,,,,
GANGA,1484,ALKANANDA B/C MANDAKINI AT RUDRA PRAYAG,UTTARAKHAND,11.0,20.0,16.0,8.6,11.4,9.7,7.5,8.5,8.0,132.0,156.0,143.0,0.6,1.0,0.7,,,,5000.0,5000.0,5000.0,2300.0,7000.0,3867.0
GANGA,1485,MANDAKINI B/C ALKALNADA AT RUDRAPRAYAG,UTTARAKHAND,12.0,21.0,17.0,8.0,9.6,8.9,7.4,8.5,8.1,80.0,94.0,87.0,0.4,1.2,4.6,,,,1100.0,1100.0,1100.0,1100.0,200000.0,107033.0
GANGA,1486,ALKANANDA A/C MANDAKINI AT RUDRAPRAYAG,UTTARAKHAND,11.0,20.0,16.0,8.2,9.6,8.9,7.2,8.5,8.0,112.0,145.0,129.0,0.8,1.0,0.9,,,,,,,,,
GANGA,1487,ALKANANDA B/C TO BHAGIRATHI AT DEVPRAYAG,UTTARAKHAND,14.0,18.0,17.0,8.4,11.2,9.4,7.4,8.5,8.1,132.0,140.0,136.0,1.0,1.2,1.1,,,,200000.0,200000.0,160000.0,200000.0,200000.0,160000.0
GANGA,1488,BHAGIRATHI B/C WITH ALAKNANDA AT DEVPRAYAG,UTTARAKHAND,17.0,19.0,18.0,1.2,9.8,7.0,7.2,8.5,8.1,89.0,110.0,99.0,1.2,1.4,1.3,,,,17000.0,17000.0,17000.0,920.0,22000.0,7947.0
GANGA,1489,ALKANANDA A/C WITH BHAGIRATHI AT DEVPRAYAG,UTTARAKHAND,15.0,19.0,17.0,8.2,10.4,9.0,7.3,8.5,7.9,118.0,142.0,131.0,0.6,1.4,1.1,,,,,,,,,
GANGA,1060,GANGA AT RISHIKESH U/S,UTTARAKHAND,10.0,22.0,17.0,7.8,9.2,8.4,6.8,8.2,7.7,104.0,158.0,119.0,1.0,1.8,1.3,,,,,,,30.0,160.0,82.0
GANGA,2725,GANGA AFTER CONFL. OF RIVER SONG NEAR SATYANARAYAN TEMPLE D/S RAIWALA,UTTARAKHAND,13.0,28.0,22.0,0.6,8.0,6.0,7.2,8.8,7.8,214.0,619.0,388.0,1.6,12.0,6.2,,,,,,,300.0,1600.0,1375.0
GANGA,1061,GANGA AT HARIDWAR D/S,UTTARAKHAND,15.0,24.0,21.0,6.0,8.6,7.2,5.9,8.8,7.6,137.0,230.0,189.0,2.4,8.4,5.3,,,,,,,600.0,1600.0,1445.0
GANGA,2727,UPPER GANGA RIVER D/S ROORKEE,UTTARAKHAND,15.0,24.0,21.0,7.2,9.2,7.9,6.8,8.8,7.8,135.0,202.0,158.0,1.4,4.2,2.6,,,,,,,160.0,500.0,258.0
GANGA,1062,GANGA AT GARHMUKTESHWAR,UTTAR PRADESH,13.0,26.0,20.0,7.0,9.8,8.6,7.2,7.6,7.4,170.0,260.0,220.0,2.8,3.9,3.4,0.13,0.97,0.4,21.0,1700.0,920.0,1000.0,4800.0,2125.0
GANGA,2488,"GANGA U/S, ANOOPSHAHAR",UTTAR PRADESH,17.0,23.0,19.0,7.4,12.5,9.2,7.0,7.5,7.3,170.0,314.0,222.0,1.8,5.2,3.1,0.0,0.75,0.26,320.0,360.0,352.0,490.0,910.0,662.0
GANGA,2489,"GANGA D/S, ANOOPSHAHAR",UTTAR PRADESH,17.0,23.0,20.0,7.6,12.0,9.2,7.0,7.6,7.4,160.0,323.0,230.0,1.6,5.6,3.2,0.0,1.06,0.31,350.0,550.0,428.0,700.0,1000.0,822.0
GANGA,1145,GANGA AT NARORA (BULANDSAHAR),UTTAR PRADESH,17.0,23.0,20.0,8.0,10.2,9.3,7.0,7.5,7.3,180.0,270.0,216.0,1.9,4.0,2.6,0.0,0.69,0.29,360.0,840.0,595.0,810.0,1400.0,1103.0
GANGA,2490,"GANGA AT KACHHLA GHAT, ALIGARH",UTTAR PRADESH,17.0,24.0,20.0,8.2,9.8,9.0,7.0,7.8,7.4,180.0,300.0,251.0,0.5,3.8,2.7,0.0,0.8,0.33,350.0,920.0,732.0,700.0,1700.0,1317.0
GANGA,1063,GANGA AT KANNAUJ U/S (RAJGHAT),UTTAR PRADESH,16.0,31.0,25.0,6.6,11.3,8.6,7.6,8.4,8.1,18.0,492.0,108.0,3.0,4.8,4.0,0.0,3.36,1.09,900.0,28000.0,4673.0,2100.0,93000.0,24164.0
GANGA,1066,GANGA AT KANNAUJ D/S,UTTAR PRADESH,16.0,31.0,25.0,6.4,10.8,8.3,7.9,8.5,8.1,18.0,476.0,108.0,3.8,5.8,4.8,0.0,2.54,0.94,700.0,39000.0,6045.0,2000.0,100000.0,29191.0
GANGA,1146,GANGA AT BITHOOR (KANPUR),UTTAR PRADESH,16.0,31.0,25.0,6.4,11.6,8.7,7.4,8.8,8.2,23.0,499.0,105.0,2.6,5.7,4.1,0.0,2.32,0.76,700.0,28000.0,4845.0,2000.0,200000.0,17246.0
GANGA,1067,GANGA AT KANPUR U/S (RANIGHAT),UTTAR PRADESH,16.0,31.0,25.0,2.8,12.2,8.7,7.5,9.1,8.4,23.0,528.0,106.0,2.8,5.9,4.3,0.0,2.48,0.82,700.0,39000.0,6245.0,2800.0,200000.0,26691.0
GANGA,1068,GANGA AT KANPUR D/S (JAJMAU PUMPING STATION),UTTAR PRADESH,16.0,31.0,25.0,4.6,10.8,6.6,7.2,8.9,8.3,29.0,574.0,127.0,4.6,19.2,8.3,0.0,3.68,1.51,3900.0,93000.0,23927.0,64000.0,200000.0,111818.0
GANGA,1147,GANGA AT DALMAU (RAI BAREILLY),UTTAR PRADESH,16.0,25.0,20.0,6.8,8.8,7.7,7.7,8.1,7.9,159.0,361.0,240.0,3.1,3.8,3.5,0.78,0.9,0.84,4300.0,4900.0,4642.0,7000.0,8500.0,7883.0
GANGA,2498,"GANGA AT KALA KANKAR, RAEBARELI",UTTAR PRADESH,16.0,25.0,20.0,6.9,8.4,7.8,7.7,8.1,7.9,156.0,358.0,237.0,3.1,3.7,3.4,0.76,0.88,0.81,3900.0,4700.0,4400.0,6900.0,8200.0,7658.0
GANGA,1046,GANGA AT ALLAHABAD (RASOOLABAD),UTTAR PRADESH,20.0,30.0,24.0,4.4,9.3,7.4,7.7,8.5,8.2,310.0,699.0,459.0,2.6,8.0,5.6,0.71,2.2,1.16,2200.0,3500.0,3058.0,6000.0,9000.0,7583.0
GANGA,2487,"GANGA AT KADAGHAT, ALLAHABAD",UTTAR PRADESH,20.0,30.0,24.0,6.7,9.6,7.8,7.7,8.4,8.2,302.0,684.0,441.0,2.5,6.9,4.8,0.69,2.1,1.09,2100.0,2800.0,2600.0,3500.0,8000.0,4958.0
GANGA,1049,GANGA AT ALLAHABAD D/S (SANGAM),UTTAR PRADESH,20.0,30.0,25.0,4.7,8.7,7.1,7.7,8.4,8.2,300.0,798.0,511.0,2.7,7.3,5.1,0.78,2.66,1.26,3000.0,4000.0,3450.0,6000.0,12000.0,9500.0
GANGA,2485,"GANGA U/S, VINDHYACHAL, MIRZAPUR",UTTAR PRADESH,16.0,32.0,26.0,5.3,11.5,8.5,7.4,8.6,7.9,275.0,649.0,456.0,2.2,3.8,2.8,0.58,4.1,2.94,490.0,1100.0,813.0,2200.0,3500.0,2575.0
GANGA,2486,"GANGA D/S, MIRZAPUR",UTTAR PRADESH,16.0,32.0,27.0,5.2,10.8,7.8,7.3,8.5,7.8,276.0,654.0,460.0,3.0,4.3,3.3,1.52,5.7,4.09,1300.0,3100.0,2133.0,2800.0,5400.0,4058.0
GANGA,1070,GANGA AT VARANASI U/S (ASSIGHAT),UTTAR PRADESH,19.0,29.0,25.0,7.3,8.6,7.9,7.7,8.5,8.2,230.0,278.0,251.0,2.8,3.5,3.2,,,,5000.0,8000.0,6783.0,8000.0,94000.0,16467.0
GANGA,1071,GANGA AT VARANASI D/S (MALVIYA BRIDGE),UTTAR PRADESH,20.0,30.0,25.0,6.8,8.1,7.4,8.0,8.8,8.5,248.0,312.0,277.0,3.6,5.4,5.0,0.0,0.28,0.04,27000.0,33000.0,31667.0,34000.0,49000.0,45000.0
GANGA,1073,GANGA AT TRIGHAT (GHAZIPUR),UTTAR PRADESH,19.0,30.0,25.0,6.8,9.8,7.6,8.1,8.9,8.5,240.0,509.0,288.0,3.4,3.9,3.7,0.0,10.0,0.83,11000.0,23000.0,14167.0,14000.0,38000.0,19250.0
GANGA,2502,"SHUKRA TAL, MUZAFFARNAGAR, NEAR GANGA RIVER",UTTAR PRADESH,18.0,18.0,18.0,7.6,7.6,7.6,7.2,7.2,7.2,276.0,276.0,276.0,1.1,1.1,1.1,,,,90.0,90.0,90.0,150.0,150.0,150.0
GANGA,3036,SHUKRA TAL (GANGA),UTTAR PRADESH,,,,,,,7.9,8.0,8.0,350.0,399.0,375.0,,,,,,,14000.0,14000.0,14000.0,33000.0,33000.0,33000.0
GANGA,1074,"GANGA AT BUXAR,BIHAR",BIHAR,16.0,32.0,24.0,7.6,9.2,8.2,7.1,8.5,8.0,310.0,398.0,353.0,2.6,2.8,2.7,,,,1100.0,5000.0,2350.0,2800.0,16000.0,5700.0
GANGA,2551,"GANGA AT BUXAR, RAMREKHAGHAT",BIHAR,15.0,32.0,24.0,7.4,9.0,8.1,7.1,8.4,7.9,310.0,468.0,362.0,2.4,7.8,3.2,,,,3000.0,9000.0,6167.0,9000.0,24000.0,19500.0
GANGA,1077,"GANGA AT KHURJI, PATNA U/S",BIHAR,16.0,30.0,24.0,7.9,14.1,11.7,7.8,8.4,8.0,274.0,416.0,335.0,2.2,2.8,2.6,,,,1100.0,9000.0,2209.0,2400.0,16000.0,4164.0
GANGA,2556,"GANGA AT INDRAPURI, DEHRI ON SONE",BIHAR,14.0,35.0,24.0,7.5,8.4,8.0,7.6,8.0,7.8,226.0,735.0,310.0,2.0,2.8,2.5,,,,500.0,2200.0,960.0,1300.0,5000.0,2180.0
GANGA,2564,"GANGA  AT THE CONFLUENCE OF SONE RIVER DORIGANJ, CHAPRA",BIHAR,15.0,28.0,23.0,7.8,8.6,8.3,7.6,8.6,8.0,247.0,506.0,344.0,2.4,2.8,2.7,,,,170.0,3000.0,1406.0,2400.0,9000.0,4017.0
GANGA,2552,GANGA DARBHANGA GHAT AT PATNA,BIHAR,17.0,31.0,24.0,7.8,8.7,8.2,7.7,8.6,8.1,272.0,432.0,352.0,2.6,2.9,2.8,,,,3000.0,16000.0,7250.0,9000.0,24000.0,20750.0
GANGA,1079,GANGA AT PATNA D/S (GANGA BDG),BIHAR,17.0,31.0,24.0,7.8,8.6,8.2,7.8,8.4,8.1,276.0,426.0,358.0,2.6,3.0,2.8,,,,3000.0,9000.0,5167.0,9000.0,24000.0,15000.0
GANGA,2555,"GANGA AT PUNPUN, PATNA",BIHAR,16.0,30.0,24.0,7.0,8.1,7.7,7.6,8.2,7.9,306.0,738.0,411.0,2.4,2.8,2.6,,,,800.0,2400.0,1308.0,2200.0,16000.0,4000.0
GANGA,2553,GANGA AT FATUHA,BIHAR,16.0,31.0,24.0,7.8,8.8,8.3,7.8,8.4,8.1,271.0,436.0,344.0,2.4,2.8,2.6,,,,800.0,3000.0,1600.0,2200.0,9000.0,3750.0
GANGA,1817,GANGA AT MOKAMA (U/S),BIHAR,16.0,32.0,24.0,6.8,8.6,8.0,7.8,8.2,8.0,280.0,384.0,325.0,2.2,2.7,2.5,,,,800.0,5000.0,1840.0,900.0,16000.0,4430.0
GANGA,1815,GANGA AT MOKAMA (D/S),BIHAR,16.0,32.0,24.0,6.6,8.5,7.9,7.7,8.1,7.9,290.0,386.0,330.0,2.4,3.0,2.8,,,,1700.0,9000.0,5973.0,5000.0,24000.0,18636.0
GANGA,1818,GANGA AT MUNGER,BIHAR,15.0,32.0,24.0,7.5,8.6,8.0,7.6,8.1,7.9,299.0,354.0,329.0,2.4,2.8,2.6,,,,1100.0,5000.0,2067.0,2400.0,9000.0,4100.0
GANGA,2554,"GANGA AT SULTANGANJ, BHAGALPUR",BIHAR,14.0,32.0,24.0,7.6,8.6,8.0,7.7,8.0,7.9,310.0,362.0,336.0,2.4,2.7,2.6,,,,500.0,3000.0,1778.0,2400.0,16000.0,4278.0
GANGA,1819,GANGA AT BHAGALPUR,BIHAR,16.0,30.0,23.0,6.4,8.7,7.9,7.8,8.2,7.9,316.0,360.0,334.0,2.4,2.7,2.5,,,,1700.0,9000.0,4410.0,3500.0,24000.0,9200.0
GANGA,1816,GANGA AT KAHALGAON,BIHAR,16.0,29.0,23.0,7.5,8.7,8.1,7.8,8.2,7.9,296.0,368.0,330.0,2.4,2.9,2.7,,,,700.0,9000.0,3809.0,2200.0,24000.0,9564.0
GANGA,3113,GANGA AT D/S BUXAR NEAR GANGA BRIDGE,BIHAR,16.0,32.0,24.0,7.5,9.1,8.2,7.4,8.5,8.0,305.0,436.0,347.0,2.6,2.9,2.7,,,,1700.0,9000.0,3625.0,3000.0,24000.0,9000.0
GANGA,3114,GANGA RIVER NEAR DANAPUR,BIHAR,17.0,31.0,24.0,7.9,8.8,8.4,7.5,8.7,8.1,272.0,416.0,337.0,2.4,2.8,2.6,,,,1100.0,9000.0,2358.0,2200.0,24000.0,5417.0
GANGA,3115,GANGA RIVER AT BARH,BIHAR,16.0,29.0,23.0,7.8,8.6,8.2,7.8,8.1,8.0,310.0,386.0,331.0,2.4,2.7,2.6,,,,1100.0,3000.0,1780.0,2400.0,5000.0,3640.0
GANGA,3116,GANGA AT U/S MUNGER,BIHAR,15.0,31.0,24.0,7.6,8.6,8.0,7.7,8.1,7.9,298.0,349.0,322.0,2.4,2.7,2.5,,,,1100.0,3000.0,1767.0,2800.0,9000.0,4489.0
GANGA,3117,GANGA AT U/S SULTANGANJ,BIHAR,14.0,32.0,23.0,7.6,8.6,8.1,7.7,8.1,7.9,298.0,365.0,334.0,2.2,2.6,2.5,,,,800.0,9000.0,2438.0,2200.0,16000.0,5113.0
GANGA,3118,GANGA AT U/S BHAGALPUR,BIHAR,20.0,30.0,27.0,6.8,8.0,7.6,7.7,8.0,7.9,305.0,386.0,341.0,2.6,2.8,2.7,,,,1400.0,5000.0,2700.0,3000.0,16000.0,8000.0
GANGA,3122,"GANGA AT MALSALAMI, PATNA",BIHAR,17.0,30.0,24.0,7.8,8.8,8.2,7.7,8.5,8.1,272.0,418.0,341.0,2.0,2.9,2.6,,,,1100.0,5000.0,2233.0,2800.0,16000.0,5517.0
GANGA,3123,GANGA RIVER AT BARAHIA,BIHAR,22.0,30.0,26.0,7.4,8.4,7.9,7.7,8.1,7.9,312.0,348.0,328.0,2.2,2.7,2.5,,,,1100.0,5000.0,2175.0,2800.0,24000.0,8150.0
GANGA,1080,GANGA AT BAHARAMPORE,WEST BENGAL,21.0,33.0,27.0,6.1,10.7,7.6,7.1,8.5,7.8,198.0,350.0,281.0,1.4,5.8,3.4,0.0,1.33,0.57,900.0,200000.0,41817.0,1400.0,300000.0,59983.0
